epoch	loss	tversky_loss	dice_soft	dice_crossentropy	val_loss	val_tversky_loss	val_dice_soft	val_dice_crossentropy	lr
20	0.1044689416885376	0.07968079298734665	0.9603021144866943	0.06453012675046921	0.17525291442871094	0.12868134677410126	0.9350528717041016	0.11320645362138748	0.001
21	0.09820262342691422	0.07630892843008041	0.9624236226081848	0.05941436439752579	0.17186839878559113	0.12971235811710358	0.9429306387901306	0.09308455139398575	0.001
22	0.10800982266664505	0.08552346378564835	0.9573404788970947	0.06544580310583115	0.8962044715881348	0.6560219526290894	0.6791409850120544	0.5616456866264343	0.001
23	0.09821871668100357	0.07635032385587692	0.9627088308334351	0.05896928161382675	0.17490459978580475	0.1212846040725708	0.9411959648132324	0.11304011940956116	0.001
24	0.09650728851556778	0.0773819237947464	0.9614579677581787	0.05750725790858269	0.12353505939245224	0.08829261362552643	0.9607309699058533	0.06957962363958359	0.000100000005
25	0.0871836394071579	0.06741559505462646	0.9652250409126282	0.05465267226099968	0.08022309839725494	0.06037482991814613	0.9702642560005188	0.04849785566329956	0.000100000005
26	0.08879821002483368	0.07169684767723083	0.9644246101379395	0.05273820459842682	0.11736790835857391	0.08299995958805084	0.9547281861305237	0.08237486332654953	0.000100000005
27	0.09270790964365005	0.07475568354129791	0.9628086686134338	0.05529550462961197	0.07549147307872772	0.05499783158302307	0.9730766415596008	0.045856308192014694	0.000100000005
28	0.08554218709468842	0.06952458620071411	0.9652068614959717	0.05073007941246033	0.08297178894281387	0.05720704793930054	0.9718737602233887	0.05304352939128876	0.000100000005
29	0.08042237907648087	0.06433890759944916	0.9682217240333557	0.048243988305330276	0.07327473908662796	0.05068373680114746	0.9751718640327454	0.047627758234739304	0.000100000005
30	0.07790420204401016	0.06150238215923309	0.9676968455314636	0.0485110767185688	0.1234961599111557	0.08517172932624817	0.9619000554084778	0.07081497460603714	0.000100000005
31	0.08083751797676086	0.06499827653169632	0.9671993851661682	0.04868781939148903	0.0818808451294899	0.05898644030094147	0.9726791977882385	0.049369361251592636	0.000100000005
32	0.08106540143489838	0.06565742939710617	0.9677510261535645	0.0475008524954319	0.0714806467294693	0.049304306507110596	0.9754412174224854	0.0459965318441391	0.000100000005
33	0.08876964449882507	0.07235468924045563	0.9640764594078064	0.05242427438497543	0.16108566522598267	0.11126668751239777	0.9358139634132385	0.1217510998249054	0.000100000005
34	0.0733453705906868	0.05725665017962456	0.9689491987228394	0.047397028654813766	0.10879890620708466	0.07495366036891937	0.9578709006309509	0.07894203811883926	0.000100000005
35	0.08622132241725922	0.06989970058202744	0.9652376770973206	0.05175108462572098	0.07574291527271271	0.05067466199398041	0.9735145568847656	0.05422892048954964	0.000100000005
36	0.07457615435123444	0.058274682611227036	0.9713857769966125	0.04477524757385254	0.11461074650287628	0.0795847475528717	0.9658255577087402	0.06340206414461136	0.000100000005
37	0.07558613270521164	0.060345862060785294	0.969997227191925	0.04516655579209328	0.10259740799665451	0.0717124193906784	0.9601089358329773	0.07555985450744629	0.000100000005
38	0.08416839689016342	0.06869971007108688	0.9656655192375183	0.049771033227443695	0.11853759735822678	0.0846288800239563	0.9607256054878235	0.06986434757709503	0.000100000005
39	0.07308001071214676	0.05828176066279411	0.9712339639663696	0.043482616543769836	0.1811920702457428	0.12190447747707367	0.939687192440033	0.1203526183962822	0.000100000005
40	0.08125708252191544	0.06593316793441772	0.9668265581130981	0.048625823110342026	0.08262364566326141	0.06250408291816711	0.9665336012840271	0.054592106491327286	0.000100000005
41	0.08242490887641907	0.06727196276187897	0.966789960861206	0.04823734611272812	0.11678601056337357	0.08189685642719269	0.9639419913291931	0.06746809929609299	0.000100000005
42	0.08617556840181351	0.07014717906713486	0.9652696847915649	0.05072120577096939	0.14341102540493011	0.09536668658256531	0.9479618668556213	0.10470310598611832	0.000100000005
43	0.08511585742235184	0.07080521434545517	0.9648220539093018	0.049501385539770126	0.09819531440734863	0.06861443817615509	0.9648162722587585	0.06453053653240204	0.000100000005
44	0.0754309818148613	0.06031423434615135	0.9700605273246765	0.044997211545705795	0.11914399266242981	0.08397793769836426	0.961463451385498	0.06994519382715225	0.000100000005
45	0.07460596412420273	0.05920437350869179	0.9703882336616516	0.045010264962911606	0.11898684501647949	0.0840105265378952	0.9599233269691467	0.07249043136835098	1.0000001e-05
46	0.08133281767368317	0.06710073351860046	0.9669333100318909	0.047139231115579605	0.1169079914689064	0.07965975999832153	0.9559223651885986	0.08690118789672852	1.0000001e-05
47	0.07484832406044006	0.061022546142339706	0.9684279561042786	0.04542427137494087	0.1388557404279709	0.09538435935974121	0.948957622051239	0.09716743975877762	1.0000001e-05
48	0.07423202693462372	0.05932317301630974	0.970144510269165	0.04466746374964714	0.12270953506231308	0.08494874835014343	0.9548558592796326	0.08675739169120789	1.0000001e-05
49	0.0754324421286583	0.0611763633787632	0.9678269028663635	0.04633697122335434	0.07787888497114182	0.05294713377952576	0.9735202193260193	0.05056454613804817	1.0000001e-05
50	0.07474598288536072	0.060035623610019684	0.9703391790390015	0.0443265400826931	0.08519711345434189	0.06144037842750549	0.9701839089393616	0.052463654428720474	1e-05
51	0.07788922637701035	0.06433980911970139	0.9681174755096436	0.04538937658071518	0.11626613140106201	0.07780085504055023	0.9639371037483215	0.07268936187028885	1e-05
52	0.08542591333389282	0.07161709666252136	0.9614322185516357	0.05248279124498367	0.08851753920316696	0.0626923143863678	0.9698322415351868	0.057430606335401535	1e-05
53	0.07897128909826279	0.06458449363708496	0.9667732119560242	0.04735612869262695	0.12049003690481186	0.08266687393188477	0.963638961315155	0.07020514458417892	1e-05
54	0.08454208821058273	0.07018718868494034	0.9650710225105286	0.04922298341989517	0.07504436373710632	0.05208557844161987	0.9750187993049622	0.04623507335782051	1e-05
55	0.07231076061725616	0.05779089033603668	0.969957172870636	0.0447065606713295	0.0881965383887291	0.06129865348339081	0.9712740778923035	0.05613376200199127	1e-05
56	0.07802308350801468	0.06379193812608719	0.9683350324630737	0.04608573392033577	0.11251790821552277	0.07582792639732361	0.9657588005065918	0.06584466248750687	1e-05
57	0.07671408355236053	0.06215490773320198	0.9693012833595276	0.045147933065891266	0.10756129771471024	0.07277029752731323	0.9601522088050842	0.07728272676467896	1e-05
58	0.07575336843729019	0.06220727041363716	0.9672852158546448	0.04616944491863251	0.11503921449184418	0.08201849460601807	0.9646406173706055	0.06284652650356293	1e-05
59	0.06992606073617935	0.05662793666124344	0.9719221591949463	0.041381753981113434	0.12118371576070786	0.08349411189556122	0.953156054019928	0.08810677379369736	1e-05
60	0.0791778713464737	0.06581386923789978	0.9671546816825867	0.04612996056675911	0.08545607328414917	0.06069250404834747	0.9684438705444336	0.05513566732406616	1e-05
61	0.07307682186365128	0.059181395918130875	0.9695535898208618	0.04462173953652382	0.07965818792581558	0.052632153034210205	0.9745092391967773	0.05226998031139374	1e-05
62	0.07503219693899155	0.061335645616054535	0.9700349569320679	0.043700505048036575	0.12332116067409515	0.08503849804401398	0.9602537751197815	0.07554281502962112	1e-05
63	0.07543307542800903	0.06239432096481323	0.9691041707992554	0.04392588511109352	0.10658472776412964	0.07330355048179626	0.9591764807701111	0.07853513211011887	1e-05
64	0.0734860748052597	0.05915524810552597	0.969585657119751	0.044653329998254776	0.09872099757194519	0.07023254036903381	0.9616939425468445	0.06949567049741745	1e-05
65	0.07647695392370224	0.062188535928726196	0.9688031077384949	0.04550249129533768	0.08816777169704437	0.0626831203699112	0.9700958132743835	0.05251533165574074	1e-05
66	0.07563033699989319	0.06271872669458389	0.968691349029541	0.04428144916892052	0.113491490483284	0.07532776892185211	0.9582512974739075	0.08286287635564804	1e-05
67	0.07314059138298035	0.058850813657045364	0.9707894921302795	0.04351741448044777	0.10878069698810577	0.07495160400867462	0.9581162333488464	0.08144452422857285	1e-05
68	0.08179248124361038	0.06821776926517487	0.9658095836639404	0.047689661383628845	0.12334597110748291	0.08417908847332001	0.9544445872306824	0.08951988071203232	1e-05
69	0.0881979763507843	0.07369637489318848	0.9621954560279846	0.05233342573046684	0.12294171005487442	0.08511003851890564	0.951974630355835	0.08961840718984604	1e-05
70	0.0723317489027977	0.058316417038440704	0.9710668325424194	0.0429452508687973	0.1153934895992279	0.07947325706481934	0.9639727473258972	0.06639399379491806	1e-05
71	0.07940328121185303	0.06505940854549408	0.9681501984596252	0.046456143260002136	0.08546663075685501	0.06073343753814697	0.9702278971672058	0.05516861751675606	1e-05
72	0.07443176209926605	0.06093953922390938	0.9698615074157715	0.043696120381355286	0.11362573504447937	0.08101962506771088	0.9614025950431824	0.06808742135763168	1e-05
73	0.06192755699157715	0.04828358069062233	0.9758872985839844	0.037939202040433884	0.08122759312391281	0.05730584263801575	0.9743134379386902	0.04761333391070366	1e-05
74	0.07813886553049088	0.06435379385948181	0.9678497314453125	0.04584704712033272	0.11779719591140747	0.08271320164203644	0.9650172591209412	0.06454778462648392	1e-05
75	0.07707753032445908	0.06328098475933075	0.9688259959220886	0.04498520493507385	0.09414449334144592	0.06388251483440399	0.9651052355766296	0.06677525490522385	1e-05
76	0.070282481610775	0.056986331939697266	0.9719049334526062	0.04139820113778114	0.14510098099708557	0.09677934646606445	0.9518499374389648	0.09501657634973526	1e-05
77	0.07975819706916809	0.06630755215883255	0.9661613702774048	0.04713014140725136	0.11951383948326111	0.08330331742763519	0.9596076011657715	0.07378003746271133	1e-05
78	0.07226038724184036	0.058316897600889206	0.9709209203720093	0.04306546598672867	0.0634303167462349	0.045137256383895874	0.9774158000946045	0.04058774933218956	1e-05
79	0.08532294631004333	0.07189803570508957	0.9644012451171875	0.04893481731414795	0.1081622764468193	0.07529206573963165	0.9669942855834961	0.06172693893313408	1e-05
80	0.07261721044778824	0.05915166810154915	0.9694535136222839	0.043998394161462784	0.10748282074928284	0.07293356955051422	0.9588270783424377	0.0813174620270729	1e-05
81	0.06527779251337051	0.05175033584237099	0.9745722413063049	0.03888242319226265	0.11787284165620804	0.08297492563724518	0.9564836621284485	0.08186977356672287	1e-05
82	0.06580117344856262	0.05239148065447807	0.9737659692764282	0.039614442735910416	0.11006615310907364	0.07521440088748932	0.95794677734375	0.08286047726869583	1e-05
83	0.07460745424032211	0.061608657240867615	0.9693158864974976	0.04363073781132698	0.07081956416368484	0.04785372316837311	0.9756452441215515	0.04844279587268829	1e-05
84	0.08049476891756058	0.06727180629968643	0.967054009437561	0.045983992516994476	0.11221514642238617	0.0776982456445694	0.9581456184387207	0.07937606424093246	1e-05
85	0.07021984457969666	0.056337445974349976	0.9714860320091248	0.042455196380615234	0.12160409986972809	0.08279183506965637	0.9572677612304688	0.08359569311141968	1e-05
86	0.0788380354642868	0.06592179089784622	0.967451810836792	0.04547353833913803	0.12338345497846603	0.08494824171066284	0.9566957950592041	0.08360401540994644	1e-05
87	0.06839479506015778	0.05554885044693947	0.9724516272544861	0.04043039679527283	0.08558984845876694	0.06090390682220459	0.9685637950897217	0.05456306412816048	1e-05
88	0.06987839192152023	0.05665523186326027	0.9718096256256104	0.041453924030065536	0.10946057736873627	0.07453210651874542	0.958386242389679	0.08027597516775131	1e-05
89	0.07508355379104614	0.06174888089299202	0.9683481454849243	0.045165762305259705	0.09811794757843018	0.06715799868106842	0.962818443775177	0.07216272503137589	1e-05
90	0.08937669545412064	0.07567137479782104	0.9623516201972961	0.05130297690629959	0.12708315253257751	0.09006063640117645	0.9559166431427002	0.07872253656387329	1e-05
91	0.07330464571714401	0.05991646647453308	0.9701219797134399	0.04337593913078308	0.1028645858168602	0.07068692147731781	0.9679420590400696	0.05990903452038765	1e-05
92	0.07747922837734222	0.06453274935483932	0.9675952196121216	0.04546710103750229	0.10541480034589767	0.07435902953147888	0.9596983790397644	0.07528459280729294	1e-05
93	0.07386444509029388	0.06125199794769287	0.9699082970619202	0.042645163834095	0.13007020950317383	0.09132528305053711	0.9548913836479187	0.08039148896932602	1e-05
94	0.07362233847379684	0.06028273329138756	0.9703920483589172	0.042855385690927505	0.11232557892799377	0.07923738658428192	0.9583532810211182	0.07902727276086807	1e-05
95	0.06723527610301971	0.05381392315030098	0.9716169834136963	0.04197308048605919	0.11880148947238922	0.08211933076381683	0.9560534954071045	0.08549756556749344	1e-05
96	0.07729461044073105	0.06415554136037827	0.9674241542816162	0.045625947415828705	0.1126890704035759	0.07746192812919617	0.9647932052612305	0.06567194312810898	1e-05
97	0.07571107149124146	0.06294795870780945	0.9691682457923889	0.04350171238183975	0.12765786051750183	0.0899389386177063	0.950416088104248	0.0919223427772522	1e-05
98	0.0659458115696907	0.05271260812878609	0.9739956855773926	0.039238091558218	0.13547731935977936	0.09124930202960968	0.95433109998703	0.08920011669397354	1e-05
99	0.07083585113286972	0.05692781135439873	0.9714705944061279	0.04241861775517464	0.11477214843034744	0.07804520428180695	0.9649684429168701	0.06784865260124207	1e-05
100	0.0850713849067688	0.07221982628107071	0.964286744594574	0.04851223900914192	0.10532469302415848	0.0707968920469284	0.9682853817939758	0.06388787180185318	1e-05
