epoch	loss	tversky_loss	dice_soft	dice_crossentropy	val_loss	val_tversky_loss	val_dice_soft	val_dice_crossentropy	lr
14	0.1059386283159256	0.08569247275590897	0.9576788544654846	0.0626048818230629	0.881981372833252	0.7065620422363281	0.6460416913032532	0.5254652500152588	0.001
15	0.11310841888189316	0.09097284078598022	0.9549384117126465	0.06727097183465958	0.350496768951416	0.2853318750858307	0.8564136624336243	0.20810307562351227	0.001
16	0.1231880784034729	0.09487774223089218	0.9530315399169922	0.07516064494848251	9.360591888427734	1.8166754245758057	0.09224233776330948	8.453888893127441	0.001
17	0.11503682285547256	0.08571533113718033	0.956509530544281	0.07258419692516327	0.4698733687400818	0.31228339672088623	0.8344392776489258	0.34856081008911133	0.001
18	0.09580405056476593	0.07344577461481094	0.9634783267974854	0.058878153562545776	0.4129416346549988	0.2739403247833252	0.8602476716041565	0.2856975495815277	0.001
19	0.08554735034704208	0.06563308089971542	0.9677500128746033	0.052101463079452515	0.30289703607559204	0.19163599610328674	0.8969205021858215	0.2273726463317871	0.000100000005
20	0.09098583459854126	0.07118533551692963	0.9638792276382446	0.05597017705440521	0.2994559407234192	0.1882655769586563	0.8958340287208557	0.2333424836397171	0.000100000005
21	0.07808993756771088	0.060892872512340546	0.9699752330780029	0.047212518751621246	0.17580696940422058	0.11580827832221985	0.9401854872703552	0.12354400008916855	0.000100000005
22	0.08299137651920319	0.06544933468103409	0.9671810269355774	0.05040476471185684	0.1690327525138855	0.10564878582954407	0.942833662033081	0.12975986301898956	0.000100000005
23	0.0883098766207695	0.07057761400938034	0.9648339748382568	0.0529714971780777	0.2602781057357788	0.15437506139278412	0.9213929772377014	0.17914114892482758	0.000100000005
24	0.09252560138702393	0.07545899599790573	0.9625779986381531	0.05454377830028534	0.22125758230686188	0.13502582907676697	0.9398826956748962	0.13509906828403473	0.000100000005
25	0.08378209918737411	0.06723149120807648	0.9666121006011963	0.04988313093781471	0.1410057246685028	0.08988045156002045	0.9550439715385437	0.09429115802049637	0.000100000005
26	0.08211498707532883	0.06600096076726913	0.9676010608673096	0.04853255674242973	0.24651369452476501	0.1518305242061615	0.9107995629310608	0.20522569119930267	0.000100000005
27	0.08446577936410904	0.06802020221948624	0.9636118412017822	0.05353168025612831	0.24892687797546387	0.13706853985786438	0.9255530834197998	0.19821880757808685	1.0000001e-05
28	0.08607898652553558	0.07060033082962036	0.9634549021720886	0.051948633044958115	0.2114637792110443	0.11933951079845428	0.9380447864532471	0.1566365659236908	1.0000001e-05
29	0.08325599879026413	0.06684739142656326	0.9669220447540283	0.04945074021816254	0.23115432262420654	0.12631842494010925	0.9407331347465515	0.1625628024339676	1.0000001e-05
30	0.08540219813585281	0.06966045498847961	0.9654045104980469	0.05033690482378006	0.2530495822429657	0.14203564822673798	0.9188959002494812	0.21363647282123566	1.0000001e-05
31	0.07590854912996292	0.06045171245932579	0.9697099924087524	0.04581807181239128	0.23215076327323914	0.13024674355983734	0.9403149485588074	0.1547379046678543	1.0000001e-05
32	0.07106325775384903	0.05545094609260559	0.972476065158844	0.0432097353041172	0.25017687678337097	0.13302543759346008	0.9429898262023926	0.15105174481868744	1.0000001e-05
33	0.07754746079444885	0.06200212240219116	0.9694324731826782	0.04622004181146622	0.3358810245990753	0.18084555864334106	0.921454906463623	0.21278418600559235	1.0000001e-05
34	0.09267696738243103	0.07705658674240112	0.9611647129058838	0.05433164909482002	0.29089486598968506	0.1618202179670334	0.9195693135261536	0.20125913619995117	1.0000001e-05
35	0.07228455692529678	0.05622081086039543	0.9720554351806641	0.04387231916189194	0.28895342350006104	0.1478811800479889	0.9145354628562927	0.25728753209114075	1.0000001e-05
36	0.07341208308935165	0.05712011456489563	0.9716681838035583	0.044637154787778854	0.33017417788505554	0.19072295725345612	0.9111862778663635	0.2120572328567505	1.0000001e-05
37	0.07559430599212646	0.05873913690447807	0.9710271954536438	0.04574301093816757	0.3215263783931732	0.17206014692783356	0.9257171750068665	0.20242314040660858	1.0000001e-05
38	0.0780162364244461	0.06176111102104187	0.9689913392066956	0.04714460298418999	0.2700285315513611	0.14892245829105377	0.9254444241523743	0.20714472234249115	1e-05
39	0.06887368857860565	0.052607934921979904	0.9738614559173584	0.04239317402243614	0.341465026140213	0.1715344339609146	0.9056248068809509	0.2799373269081116	1e-05
40	0.07612664252519608	0.059832897037267685	0.9701291918754578	0.04609394446015358	0.3328189551830292	0.17836806178092957	0.9025350213050842	0.2593846917152405	1e-05
41	0.08755543828010559	0.07166851311922073	0.9643974304199219	0.05162736400961876	0.27799081802368164	0.14462973177433014	0.9206464290618896	0.22928069531917572	1e-05
42	0.08292245864868164	0.06779813766479492	0.9665083885192871	0.04860319942235947	0.23089730739593506	0.13360068202018738	0.9258778691291809	0.1850820779800415	1e-05
43	0.07125047594308853	0.05607219040393829	0.9722276329994202	0.04308220371603966	0.26927247643470764	0.1393411010503769	0.9332820773124695	0.1895371526479721	1e-05
44	0.08239758759737015	0.06660598516464233	0.9673082232475281	0.048359308391809464	0.20951703190803528	0.11415278911590576	0.9451741576194763	0.14737027883529663	1e-05
45	0.07278688997030258	0.05752800777554512	0.9714058637619019	0.04380156844854355	0.2739589810371399	0.14795129001140594	0.9336621761322021	0.18067950010299683	1e-05
46	0.0888647735118866	0.07367929071187973	0.9622554779052734	0.05332114174962044	0.18502646684646606	0.11036479473114014	0.9562185406684875	0.09821116924285889	1e-05
47	0.07666538655757904	0.06155039742588997	0.9694975018501282	0.04556897282600403	0.2925208508968353	0.16242508590221405	0.9289350509643555	0.1858917474746704	1e-05
48	0.07177433371543884	0.05543772876262665	0.9717154502868652	0.0445779450237751	0.19597262144088745	0.10564166307449341	0.9509571194648743	0.12635231018066406	1e-05
49	0.07453922182321548	0.05946792662143707	0.9691387414932251	0.04587361961603165	0.2061060667037964	0.11886882781982422	0.9481892585754395	0.1307455152273178	1e-05
50	0.08401543647050858	0.06892196834087372	0.9652467966079712	0.049770936369895935	0.2265561819076538	0.12528088688850403	0.9337012767791748	0.17370326817035675	1e-05
51	0.08745617419481277	0.07142198085784912	0.9626863598823547	0.05330069363117218	0.26338106393814087	0.13672968745231628	0.9270853996276855	0.21000230312347412	1e-05
52	0.0818653553724289	0.06609706580638885	0.9675707817077637	0.04818331077694893	0.28318217396736145	0.1659281998872757	0.9181440472602844	0.19233787059783936	1e-05
53	0.08032478392124176	0.0646165981888771	0.9679715633392334	0.04800838977098465	0.3080019950866699	0.15672989189624786	0.9211774468421936	0.2375210076570511	1e-05
54	0.08173107355833054	0.06535516679286957	0.9677584171295166	0.04884669929742813	0.27134859561920166	0.160933256149292	0.9070826172828674	0.2174222618341446	1e-05
55	0.07549604028463364	0.06061491370201111	0.969286322593689	0.04562021791934967	0.2075735628604889	0.12468577921390533	0.9442870020866394	0.12846380472183228	1e-05
56	0.07574554532766342	0.06109314784407616	0.9690104126930237	0.04557244852185249	0.23391100764274597	0.12284499406814575	0.9412814974784851	0.16974250972270966	1e-05
57	0.08099851757287979	0.06540491431951523	0.967842698097229	0.047639526426792145	0.23975421488285065	0.12975679337978363	0.9346054196357727	0.17769722640514374	1e-05
58	0.08014126867055893	0.06518431752920151	0.967887282371521	0.046997904777526855	0.33079102635383606	0.17938725650310516	0.9071148037910461	0.24511100351810455	1e-05
59	0.07767760008573532	0.06253954023122787	0.9692041873931885	0.04579395800828934	0.2208072692155838	0.12948936223983765	0.9427230358123779	0.13475248217582703	1e-05
60	0.07553922384977341	0.060253340750932693	0.9701126217842102	0.045233916491270065	0.28682753443717957	0.16104094684123993	0.9219459891319275	0.19058120250701904	1e-05
61	0.08624909073114395	0.07113189250230789	0.9636631011962891	0.05149279534816742	0.2961887717247009	0.16353176534175873	0.9200201034545898	0.20199336111545563	1e-05
62	0.07168659567832947	0.056010689586400986	0.9720927476882935	0.0436357706785202	0.37848347425460815	0.2112015038728714	0.8810534477233887	0.3050489127635956	1e-05
63	0.08025394380092621	0.06504296511411667	0.967987596988678	0.04733447730541229	0.2698683738708496	0.1397264450788498	0.9271020293235779	0.20598840713500977	1e-05
64	0.07474105060100555	0.0591723769903183	0.9701007008552551	0.04544886201620102	0.27471500635147095	0.15119513869285583	0.9295181632041931	0.18736721575260162	1e-05
65	0.07813329994678497	0.06335827708244324	0.9688957333564758	0.0457906574010849	0.2019958198070526	0.1181291788816452	0.9396564364433289	0.14187486469745636	1e-05
66	0.07873954623937607	0.0635615736246109	0.9687585234642029	0.04633621871471405	0.228566512465477	0.1200818121433258	0.9357450604438782	0.1903238743543625	1e-05
67	0.07859813421964645	0.06303256005048752	0.9683884978294373	0.04714341461658478	0.2868804931640625	0.15252797305583954	0.9214744567871094	0.21997582912445068	1e-05
68	0.07650725543498993	0.061759233474731445	0.9694782495498657	0.04528757557272911	0.262457937002182	0.14685212075710297	0.9280244708061218	0.1954200714826584	1e-05
69	0.07117358595132828	0.05582296475768089	0.9722870588302612	0.043220557272434235	0.3390829265117645	0.18175148963928223	0.9002122282981873	0.2682156264781952	1e-05
70	0.07721603661775589	0.0627160295844078	0.9689557552337646	0.045567601919174194	0.30407512187957764	0.169049471616745	0.9114465713500977	0.23012836277484894	1e-05
71	0.08889803290367126	0.07394921779632568	0.9628291130065918	0.0521414577960968	0.23125556111335754	0.13090606033802032	0.9227203726768494	0.203665629029274	1e-05
72	0.08241797238588333	0.06695369631052017	0.966484785079956	0.048960138112306595	0.36056599020957947	0.19543962180614471	0.8798677921295166	0.33231186866760254	1e-05
73	0.07292748242616653	0.05648083612322807	0.9720736742019653	0.04431496188044548	0.2628771960735321	0.13950496912002563	0.9207038283348083	0.22877879440784454	1e-05
74	0.07888008654117584	0.06336718797683716	0.9662819504737854	0.04962887242436409	0.1932906210422516	0.10883823782205582	0.9334095120429993	0.1801830530166626	1e-05
75	0.07533250004053116	0.06018758937716484	0.9698484539985657	0.04523223266005516	0.13311251997947693	0.08095571398735046	0.9584617614746094	0.09187708050012589	1e-05
76	0.07770460098981857	0.06309803575277328	0.9688552618026733	0.045758940279483795	0.19341297447681427	0.10745617747306824	0.9470134377479553	0.13556449115276337	1e-05
77	0.06958421319723129	0.05491136386990547	0.9726104140281677	0.0420052669942379	0.26673319935798645	0.14797534048557281	0.9218046069145203	0.2029598504304886	1e-05
78	0.07611047476530075	0.06112426146864891	0.9698083400726318	0.045100580900907516	0.3588164150714874	0.18420815467834473	0.8992069363594055	0.2961677014827728	1e-05
79	0.07962322980165482	0.0653572753071785	0.9668726325035095	0.04734791815280914	0.1913011521100998	0.10436749458312988	0.9454723000526428	0.1477489024400711	1e-05
80	0.07448137551546097	0.06023310497403145	0.970294713973999	0.043938469141721725	0.24741172790527344	0.13840699195861816	0.9232234954833984	0.19862700998783112	1e-05
81	0.0762752816081047	0.061956703662872314	0.969235897064209	0.04506208002567291	0.27771568298339844	0.15518878400325775	0.9248354434967041	0.20101292431354523	1e-05
82	0.0815572664141655	0.06683408468961716	0.9658160209655762	0.048788320273160934	0.2052442878484726	0.1252402514219284	0.9412150382995605	0.13472743332386017	1e-05
83	0.07208838313817978	0.057083871215581894	0.9719150066375732	0.043061479926109314	0.30051201581954956	0.1598505675792694	0.9179742932319641	0.2378454953432083	1e-05
84	0.060139596462249756	0.04529042914509773	0.9772812128067017	0.037434518337249756	0.27825894951820374	0.15204638242721558	0.9272504448890686	0.1938004493713379	1e-05
85	0.0735064148902893	0.058672964572906494	0.9710683226585388	0.0438019335269928	0.36977463960647583	0.19621506333351135	0.895775318145752	0.30199944972991943	1e-05
86	0.0754639282822609	0.0603729672729969	0.9699376821517944	0.045214757323265076	0.2693297863006592	0.14265145361423492	0.9325780272483826	0.1902775764465332	1e-05
87	0.06887659430503845	0.054040249437093735	0.9727007150650024	0.0424904003739357	0.2464209944009781	0.1411878764629364	0.943459689617157	0.13443727791309357	1e-05
88	0.08801574259996414	0.07395736128091812	0.963289737701416	0.0507444366812706	0.20641681551933289	0.11035177111625671	0.9411893486976624	0.1651376485824585	1e-05
89	0.0721924901008606	0.05801330506801605	0.9713078141212463	0.04290853813290596	0.3223603665828705	0.17376288771629333	0.9254061579704285	0.20102323591709137	1e-05
90	0.07449174672365189	0.059565573930740356	0.9700237512588501	0.044841982424259186	0.26342350244522095	0.1480236053466797	0.9362257122993469	0.16248145699501038	1e-05
91	0.07675070315599442	0.06266923248767853	0.969014048576355	0.04508129507303238	0.1995145082473755	0.1190730482339859	0.9349153637886047	0.1487959921360016	1e-05
92	0.0760275274515152	0.06189080327749252	0.9692716002464294	0.044830407947301865	0.2562113106250763	0.1373666673898697	0.9197576642036438	0.22855879366397858	1e-05
93	0.0722581073641777	0.058376606553792953	0.9711601138114929	0.04273243993520737	0.3144264221191406	0.16271626949310303	0.9261810779571533	0.20903480052947998	1e-05
94	0.07622715085744858	0.06248512119054794	0.9689595699310303	0.0447927825152874	0.2669053375720978	0.14805586636066437	0.9248985648155212	0.18693019449710846	1e-05
95	0.06843755394220352	0.054165858775377274	0.9731845855712891	0.04142934828996658	0.24944370985031128	0.13607464730739594	0.940695583820343	0.1485101580619812	1e-05
96	0.0765676349401474	0.06272581219673157	0.969282329082489	0.04461796581745148	0.22841183841228485	0.12751364707946777	0.945435106754303	0.14086870849132538	1e-05
97	0.07069434970617294	0.056950680911540985	0.971100389957428	0.04269147291779518	0.3006587326526642	0.15739689767360687	0.9153335094451904	0.24281364679336548	1e-05
98	0.07271941751241684	0.05821588635444641	0.9709670543670654	0.043639544397592545	0.23578116297721863	0.1272033005952835	0.9362690448760986	0.17286688089370728	1e-05
99	0.06653066724538803	0.05195535719394684	0.9742501974105835	0.04035024344921112	0.2704007625579834	0.14948172867298126	0.9288413524627686	0.1943170428276062	1e-05
100	0.07337364554405212	0.05922618508338928	0.9703880548477173	0.04367370158433914	0.19499686360359192	0.11692477762699127	0.9466106295585632	0.12740188837051392	1e-05
